Hentestednr;Eiendomsnavn;Plassering;GnrBnrFnrSnr;Gatekode;Gatenavn;Husnummer;Bokstav;Postnummer;Sted;Dunktype;Beskrivelse;StorrelseId;EtikettId;Rutenavn;Rutenummer;X;Y;Startdag;Navn;TypeId;Bil;Frekvens;Remark
"495952";"Vestre Solåsen 23";"";"";"";"Vestre Solåsen";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10273203";"12634-1";"12634";"6708288";"287051";"24";"";"HPR";"348";"4";"askøy"
"496210";"Vestre Solåsen 25";"";"";"";"Vestre Solåsen";"25";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10274694";"12634-1";"12634";"6708288";"287051";"24";"";"HPR";"348";"4";"askøy"
"496209";"Vestre Solåsen 27";"";"";"";"Vestre Solåsen";"27";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10274692";"12634-1";"12634";"6708290";"287051";"24";"";"HPR";"348";"4";"askøy"
"145396";"Vestre Solåsen 5";"";"";"";"Vestre Solåsen";"5";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10271176";"12634-1";"12634";"6708290";"287051";"24";"";"HPR";"348";"4";"askøy"
"145376";"Vestre Solåsen 9";"";"";"";"Vestre Solåsen";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10271025";"12634-1";"12634";"6708290";"287051";"24";"";"HPR";"348";"4";"askøy"
"496932";"Vestre Solåsen 21";"";"";"";"Vestre Solåsen";"21";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281047";"12634-1";"12634";"6708290";"287051";"24";"";"HPR";"348";"4";"askøy"
"497067";"Vestre Solåsen 19";"";"";"";"Vestre Solåsen";"19";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281971";"12634-1";"12634";"6708286";"287051";"24";"";"HPR";"348";"4";"askøy"
"145516";"Vestre Solåsen 3";"";"";"";"Vestre Solåsen";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10272053";"12634-1";"12634";"6708292";"287052";"24";"";"HPR";"348";"4";"askøy"
"515644";"Vestre Solåsen 2";"";"Vestre Solåsen 2";"";"Vestre Solåsen";"2";"0";"5310";"";"";"Restavfall";"240";"10463788";"12634-1";"12634";"6708303";"287068";"24";"";"HPR";"348";"4";"4627.17.689.0.0"
"145375";"Vestre Solåsen 1";"";"";"";"Vestre Solåsen";"1";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10271023";"12634-1";"12634";"6708288";"287054";"24";"";"HPR";"348";"4";"askøy"
"144843";"Vestre Solåsen 7";"";"";"";"Vestre Solåsen";"7";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10267942";"12634-1";"12634";"6708288";"287054";"24";"";"HPR";"348";"4";"askøy"
"515525";"Vestre Solåsen 4";"";"";"";"Vestre Solåsen";"4";"0";"5310";"Hauglandshella";"";"Restavfall";"240";"10380861";"12634-1";"12634";"6708322";"287062";"24";"";"HNH";"348";"4";"askøy"
"515619";"Vestre Solåsen 6";"";"";"";"Vestre Solåsen";"6";"0";"5310";"";"";"Restavfall";"140";"10381567";"12634-1";"12634";"6708344";"287054";"24";"";"HPR";"348";"4";"askøy"
"515663";"Vestre Solåsen 8";"";"";"";"Vestre Solåsen";"8";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10381866";"12634-1";"12634";"6708367";"287048";"24";"";"HPR";"348";"4";"askøy"
"101740";"Kollevågvegen 276";"";"";"";"Kollevågvegen";"276";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345946";"12634-1";"12634";"6708201";"286888";"24";"";"HPR";"348";"4";"askøy"
"101602";"Kollevågvegen 280";"";"";"";"Kollevågvegen";"280";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345773";"12634-1";"12634";"6708234";"286850";"24";"";"HPR";"348";"4";"askøy"
"135878";"Kollevågvegen 285";"";"";"";"Kollevågvegen";"285";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10206849";"12634-1";"12634";"6708337";"286817";"24";"";"HPR";"348";"4";"askøy"
"499253";"Kollevågvegen 316 D";"";"";"";"Kollevågvegen";"316";"D";"";"";"";"Restavfall";"140";"10297190";"12634-1";"12634";"6708469";"286764";"24";"";"HPR";"348";"4";"askøy"
"144405";"Kollevågvegen 306";"";"";"";"Kollevågvegen";"306";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10264635";"12634-1";"12634";"6708469";"286764";"24";"";"HPR";"348";"4";"askøy"
"144382";"Kollevågvegen 302";"";"";"";"Kollevågvegen";"302";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10264643";"12634-1";"12634";"6708469";"286764";"24";"";"HPR";"348";"4";"askøy"
"139440";"Kollevågvegen 312";"";"";"";"Kollevågvegen";"312";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10229808";"12634-1";"12634";"6708465";"286762";"24";"";"HPR";"348";"4";"askøy"
"139969";"Kollevågvegen 308";"";"";"";"Kollevågvegen";"308";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10232762";"12634-1";"12634";"6708465";"286762";"24";"";"HPR";"348";"4";"askøy"
"144386";"Kollevågvegen 304";"";"";"";"Kollevågvegen";"304";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10264503";"12634-1";"12634";"6708465";"286762";"24";"";"HPR";"348";"4";"askøy"
"499350";"Kollevågvegen 316 B";"";"";"";"Kollevågvegen";"316";"B";"";"";"";"Restavfall";"140";"10297722";"12634-1";"12634";"6708498";"286652";"24";"";"HPR";"348";"4";"askøy"
"101697";"Kollevågvegen 322";"";"";"";"Kollevågvegen";"322";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345858";"12634-1";"12634";"6708460";"286759";"24";"";"HPR";"348";"4";"askøy"
"139468";"Kollevågvegen 310";"";"";"";"Kollevågvegen";"310";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10229946";"12634-1";"12634";"6708460";"286763";"24";"";"HPR";"348";"4";"askøy"
"101773";"Kollevågvegen 318";"";"";"";"Kollevågvegen";"318";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"739048";"12634-1";"12634";"6708458";"286759";"24";"";"HPR";"348";"4";"askøy"
"499189";"Kollevågvegen 316 C";"";"";"";"Kollevågvegen";"316";"C";"";"";"";"Restavfall";"140";"10296529";"12634-1";"12634";"6708458";"286760";"24";"";"HPR";"348";"4";"askøy"
"499138";"Kollevågvegen 316 A";"";"";"";"Kollevågvegen";"316";"A";"";"";"";"Restavfall";"140";"10296327";"12634-1";"12634";"6708458";"286760";"24";"";"HPR";"348";"4";"askøy"
"139968";"Kollevågvegen 314";"";"";"";"Kollevågvegen";"314";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10232760";"12634-1";"12634";"6708458";"286760";"24";"";"HPR";"348";"4";"askøy"
"101802";"Kollevågvegen 330";"";"";"";"Kollevågvegen";"330";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346052";"12634-1";"12634";"6708456";"286760";"24";"";"HPR";"348";"4";"askøy"
"101817";"HEIANE 5";"";"";"";"Heiane";"5";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346062";"12634-1";"12634";"6708343";"286754";"24";"";"HPR";"348";"4";"askøy"
"101671";"Heiane 9";"";"";"";"Heiane";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345816";"12634-1";"12634";"6708284";"286708";"24";"";"HPR";"348";"4";"askøy"
"123643";"HEIANE 15";"";"";"";"Heiane";"15";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"612234";"12634-1";"12634";"6708240";"286671";"24";"";"HPR";"348";"4";"askøy"
"101766";"HEIANE 27";"";"";"";"Heiane";"27";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345998";"12634-1";"12634";"6708240";"286669";"24";"";"HPR";"348";"4";"askøy"
"130371";"Heiane 11-13";"";"";"";"Heiane";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281196";"12634-1";"12634";"6708238";"286669";"24";"";"HPR";"348";"4";"askøy"
"101775";"HEIANE 28";"";"";"";"Heiane";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346008";"12634-1";"12634";"6708236";"286668";"24";"";"HPR";"348";"4";"askøy"
"101781";"HEIANE 23";"";"";"";"Heiane";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10171113";"12634-1";"12634";"6708235";"286666";"24";"";"HPR";"348";"4";"askøy"
"101724";"HEIANE 21";"";"";"";"Heiane";"21";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345912";"12634-1";"12634";"6708235";"286666";"24";"";"HPR";"348";"4";"askøy"
"125061";"Heiane 66";"";"";"";"Heiane";"66";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"747806";"12634-1";"12634";"6707877";"286639";"24";"";"HPR";"348";"4";"askøy"
"101796";"heiane 67";"";"";"";"Heiane";"67";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346046";"12634-1";"12634";"6707877";"286639";"24";"";"HPR";"348";"4";"askøy"
"101789";"Heiane 64";"";"";"";"Heiane";"64";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346036";"12634-1";"12634";"6707879";"286638";"24";"";"HPR";"348";"4";"askøy"
"143695";"Heiane 65";"";"Heiane 65";"";"Heiane";"65";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10464002";"12634-1";"12634";"6707876";"286588";"24";"";"HPR";"348";"4";"4627.18.494.0.0"
"101753";"HEIANE 73";"";"Heiane 73";"";"Heiane";"73";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10464213";"12634-1";"12634";"6707805";"286618";"24";"";"HPR";"348";"4";"4627.18.414.0.0"
"101791";"HEIANE 68";"";"";"";"Heiane";"68";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346040";"12634-1";"12634";"6707804";"286618";"24";"";"HPR";"348";"4";"askøy"
"101689";"HEIANE 74";"";"";"";"Heiane";"74";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10258442";"12634-1";"12634";"6707808";"286617";"24";"";"HPR";"348";"4";"askøy"
"101782";"HEIANE 72";"";"";"";"Heiane";"72";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10164171";"12634-1";"12634";"6707808";"286618";"24";"";"HPR";"348";"4";"askøy"
"101754";"Heiane 75";"";"";"";"Heiane";"75";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345972";"12634-1";"12634";"6707808";"286618";"24";"";"HPR";"348";"4";"askøy"
"144272";"Heiane 71";"";"";"";"Heiane";"71";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10309173";"12634-1";"12634";"6707808";"286618";"24";"";"HPR";"348";"4";"askøy"
"101756";"Heiane 69";"";"";"";"Heiane";"69";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345976";"12634-1";"12634";"6707881";"286639";"24";"";"HPR";"348";"4";"askøy"
"144007";"Heiane 63";"";"";"";"Heiane";"63";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10261978";"12634-1";"12634";"6707881";"286641";"24";"";"HPR";"348";"4";"askøy"
"101738";"Heiane 53";"";"";"";"Heiane";"53";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345942";"12634-1";"12634";"6707935";"286695";"24";"";"HPR";"348";"4";"askøy"
"101797";"HEIANE 51";"";"";"";"Heiane";"51";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"346048";"12634-1";"12634";"6707959";"286700";"24";"";"HPR";"348";"4";"askøy"
"101699";"Heiane 49";"";"";"";"Heiane";"49";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345862";"12634-1";"12634";"6707991";"286704";"24";"";"HPR";"348";"4";"askøy"
"101703";"HEIANE 52";"";"";"";"Heiane";"52";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345870";"12634-1";"12634";"6707998";"286699";"24";"";"HPR";"348";"4";"askøy"
"497613";"Heiane 47 B";"";"";"";"Heiane";"47";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345830";"12634-1";"12634";"6708044";"286677";"24";"";"HPR";"348";"4";"askøy"
"497612";"Heiane 47 A";"";"";"";"Heiane";"47";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345831";"12634-1";"12634";"6708046";"286679";"24";"";"HPR";"348";"4";"askøy"
"101792";"HEIANE 50";"";"";"";"Heiane";"50";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10281392";"12634-1";"12634";"6708046";"286679";"24";"";"HPR";"348";"4";"askøy"
"101676";"HEIANE 45";"";"";"";"Heiane";"45";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10381407";"12634-1";"12634";"6708078";"286667";"24";"";"HPR";"348";"4";"askøy"
"142718";"Heiane 43";"";"";"";"Heiane";"43";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10248707";"12634-1";"12634";"6708084";"286669";"24";"";"HPR";"348";"4";"askøy"
"101644";"Heiane 41";"";"";"";"Heiane";"41";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345800";"12634-1";"12634";"6708095";"286670";"24";"";"HPR";"348";"4";"askøy"
"495954";"Heiane 41 B";"";"";"";"Heiane";"41";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10273212";"12634-1";"12634";"6708095";"286670";"24";"";"HPR";"348";"4";"askøy"
"101666";"Heiane 36";"";"";"";"Heiane";"36";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345812";"12634-1";"12634";"6708097";"286670";"24";"";"HPR";"348";"4";"askøy"
"144564";"Heiane 39";"";"";"";"Heiane";"39";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10265653";"12634-1";"12634";"6708101";"286667";"24";"";"HPR";"348";"4";"askøy"
"101696";"Heiane 42";"";"";"";"Heiane";"42";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10273773";"12634-1";"12634";"6708108";"286663";"24";"";"HPR";"348";"4";"askøy"
"143248";"Heiane 48";"";"";"";"Heiane";"48";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10252747";"12634-1";"12634";"6708110";"286661";"24";"";"HPR";"348";"4";"askøy"
"496097";"Heiane 44";"";"";"";"Heiane";"44";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10273953";"12634-1";"12634";"6708112";"286663";"24";"";"HPR";"348";"4";"askøy"
"137679";"HEIANE 40";"";"";"";"Heiane";"40";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10259443";"12634-1";"12634";"6708143";"286694";"24";"";"HPR";"348";"4";"askøy"
"144769";"Heiane 46";"";"Heiane 46";"";"Heiane";"46";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10468752";"12634-1";"12634";"6708102";"286706";"24";"";"HPR";"348";"4";"4627.18.543.0.0"
"101702";"HEIANE 37";"";"";"";"Heiane";"37";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345868";"12634-1";"12634";"6708150";"286658";"24";"";"HPR";"348";"4";"askøy"
"496140";"Heiane 38";"";"";"";"Heiane";"38";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10274325";"12634-1";"12634";"6708150";"286658";"24";"";"HPR";"348";"4";"askøy"
"101700";"Heiane 33";"";"";"";"Heiane";"33";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345864";"12634-1";"12634";"6708168";"286659";"24";"";"HPR";"348";"4";"askøy"
"101713";"Heiane 30";"";"";"";"Heiane";"30";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345888";"12634-1";"12634";"6708189";"286656";"24";"";"HPR";"348";"4";"askøy"
"101707";"Heiane 35";"";"";"";"Heiane";"35";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345878";"12634-1";"12634";"6708189";"286656";"24";"";"HPR";"348";"4";"askøy"
"101701";"Heiane 31";"";"";"";"Heiane";"31";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345866";"12634-1";"12634";"6708190";"286661";"24";"";"HPR";"348";"4";"askøy"
"101681";"Heiane 34";"";"";"";"Heiane";"34";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"345836";"12634-1";"12634";"6708192";"286659";"24";"";"HPR";"348";"4";"askøy"
"100805";"Ravnangervegen 270";"";"";"";"Ravnangervegen";"270";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344306";"12644-1";"12644";"6706768";"289723";"25";"";"HPR";"348";"4";"askøy"
"100879";"Ravnangervegen 278";"";"";"";"Ravnangervegen";"278";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10345852";"12644-1";"12644";"6706758";"289628";"25";"";"HPR";"348";"4";"askøy"
"101052";"Ravnangervegen 281";"";"";"";"Ravnangervegen";"281";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344708";"12644-1";"12644";"6706777";"289571";"25";"";"HPR";"348";"4";"askøy"
"100914";"RAVNANGERVEGEN 294";"";"";"";"Ravnangervegen";"294";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344460";"12644-1";"12644";"6706781";"289572";"25";"";"HPR";"348";"4";"askøy"
"128414";"Kråvikvegen 18";"";"";"";"Kråvikvegen";"18";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10038140";"12644-1";"12644";"6706657";"289300";"25";"";"HPR";"348";"4";"askøy"
"101023";"Kråvikvegen 22";"";"";"";"Kråvikvegen";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344652";"12644-1";"12644";"6706657";"289300";"25";"";"HPR";"348";"4";"askøy"
"101002";"Kråvikvegen 24";"";"";"";"Kråvikvegen";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344606";"12644-1";"12644";"6706657";"289297";"25";"";"HPR";"348";"4";"askøy"
"100972";"Kråvikvegen 19";"";"";"";"Kråvikvegen";"19";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344562";"12644-1";"12644";"6706675";"289283";"25";"";"HPR";"348";"4";"askøy"
"100959";"Kråvikvegen 23";"";"";"";"Kråvikvegen";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10292540";"12644-1";"12644";"6706675";"289283";"25";"";"HPR";"348";"4";"askøy"
"123625";"Kråvikvegen 26";"";"";"";"Kråvikvegen";"26";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"356224";"12644-1";"12644";"6706675";"289282";"25";"";"HPR";"348";"4";"askøy"
"101102";"Kråvikvegen 35";"";"";"";"Kråvikvegen";"35";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344818";"12644-1";"12644";"6706678";"289224";"25";"";"HPR";"348";"4";"askøy"
"100990";"Kråvikvegen 39";"";"";"";"Kråvikvegen";"39";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344585";"12644-1";"12644";"6706678";"289224";"25";"";"HPR";"348";"4";"askøy"
"100944";"Kråvikvegen 28";"";"";"";"Kråvikvegen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344514";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"101136";"Kråvikvegen 30";"";"";"";"Kråvikvegen";"30";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344882";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"101022";"Kråvikvegen 32";"";"";"";"Kråvikvegen";"32";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344650";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"101078";"Kråvikvegen 33";"";"";"";"Kråvikvegen";"33";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344762";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"101050";"Kråvikvegen 37";"";"";"";"Kråvikvegen";"37";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344702";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"100990";"Kråvikvegen 39";"";"";"";"Kråvikvegen";"39";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344584";"12644-1";"12644";"6706673";"289223";"25";"";"HPR";"348";"4";"askøy"
"100988";"Kråvikvegen 34";"";"";"";"Kråvikvegen";"34";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344578";"12644-1";"12644";"6706669";"289222";"25";"";"HPR";"348";"4";"askøy"
"100937";"Kråvikvegen 11";"";"";"";"Kråvikvegen";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344500";"12644-1";"12644";"6706652";"289323";"25";"";"HPR";"348";"4";"askøy"
"100859";"Kråvikvegen 16";"";"";"";"Kråvikvegen";"16";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344388";"12644-1";"12644";"6706652";"289323";"25";"";"HPR";"348";"4";"askøy"
"101003";"Kråvikvegen 14";"";"";"";"Kråvikvegen";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344608";"12644-1";"12644";"6706658";"289342";"25";"";"HPR";"348";"4";"askøy"
"101003";"Kråvikvegen 14";"";"";"";"Kråvikvegen";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10306049";"12644-1";"12644";"6706661";"289352";"25";"";"HPR";"348";"4";"askøy"
"136931";"KRÅVIKVEGEN 10";"";"";"";"Kråvikvegen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10216224";"12644-1";"12644";"6706672";"289357";"25";"";"HPR";"348";"4";"askøy"
"136931";"KRÅVIKVEGEN 10";"";"";"";"Kråvikvegen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10216225";"12644-1";"12644";"6706672";"289361";"25";"";"HPR";"348";"4";"askøy"
"100869";"Kråvikvegen 9";"";"";"";"Kråvikvegen";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344398";"12644-1";"12644";"6706672";"289361";"25";"";"HPR";"348";"4";"askøy"
"100858";"Kråvikvegen 12";"";"";"";"Kråvikvegen";"12";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344386";"12644-1";"12644";"6706674";"289361";"25";"";"HPR";"348";"4";"askøy"
"501333";"Kikhaugen 41";"";"";"";"Kikhaugen";"41";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10307451";"12644-1";"12644";"6706886";"289546";"25";"";"HPR";"348";"4";"askøy"
"501669";"Kikhaugen 21";"";"";"";"Kikhaugen";"21";"0";"5310";"";"";"Restavfall";"140";"10310624";"12644-1";"12644";"6706894";"289547";"25";"";"HPR";"348";"4";"askøy"
"501787";"Kikhaugen 27";"";"";"";"Kikhaugen";"27";"0";"5310";"";"";"Restavfall";"140";"10311150";"12644-1";"12644";"6706894";"289547";"25";"";"HPR";"348";"4";"askøy"
"100925";"Ravnangervegen 285";"";"";"";"Ravnangervegen";"285";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344478";"12644-1";"12644";"6706894";"289548";"25";"";"HPR";"348";"4";"askøy"
"501635";"Kikhaugen 19";"";"";"";"Kikhaugen";"19";"0";"5310";"";"";"Restavfall";"140";"10310449";"12644-1";"12644";"6706894";"289548";"25";"";"HPR";"348";"4";"askøy"
"501640";"Kikhaugen 29";"";"";"";"Kikhaugen";"29";"0";"5310";"";"";"Restavfall";"140";"10310493";"12644-1";"12644";"6706894";"289548";"25";"";"HPR";"348";"4";"askøy"
"501792";"Kikhaugen 31";"";"";"";"Kikhaugen";"31";"0";"5310";"";"";"Restavfall";"140";"10311187";"12644-1";"12644";"6706894";"289548";"25";"";"HPR";"348";"4";"askøy"
"501815";"Kikhaugen 25";"";"";"";"Kikhaugen";"25";"0";"";"";"";"Restavfall";"140";"10311306";"12644-1";"12644";"6706894";"289548";"25";"";"HPR";"348";"4";"askøy"
"501780";"Kikhaugen 35";"";"";"";"Kikhaugen";"35";"0";"5310";"";"";"Restavfall";"140";"10310902";"12644-1";"12644";"6706890";"289551";"25";"";"HPR";"348";"4";"askøy"
"501783";"Kikhaugen 23";"";"";"";"Kikhaugen";"23";"0";"5310";"";"";"Restavfall";"140";"10311132";"12644-1";"12644";"6706890";"289551";"25";"";"HPR";"348";"4";"askøy"
"100874";"Ravnangervegen 289";"";"";"";"Ravnangervegen";"289";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344406";"12644-1";"12644";"6706808";"289479";"25";"";"HPR";"348";"4";"askøy"
"100931";"Ravnangervegen 293";"";"";"";"Ravnangervegen";"293";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344490";"12644-1";"12644";"6706821";"289452";"25";"";"HPR";"348";"4";"askøy"
"511779";"Kikhaugen 17";"";"";"";"Kikhaugen";"17";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10334925";"12644-1";"12644";"6706967";"289424";"25";"";"HPR";"348";"4";"askøy"
"138545";"Kikhaugen 5 D";"";"";"";"Kikhaugen";"5";"D";"";"";"";"Restavfall";"140";"10224972";"12644-1";"12644";"6706994";"289366";"25";"";"HPR";"348";"4";"askøy"
"139430";"Kikhaugen 5C";"";"";"";"Kikhaugen";"5";"C";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10229629";"12644-1";"12644";"6706994";"289365";"25";"";"HPR";"348";"4";"askøy"
"136332";"Kikhaugen 7 C";"";"";"";"Kikhaugen";"7";"C";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10209038";"12644-1";"12644";"6706994";"289365";"25";"";"HPR";"348";"4";"askøy"
"100906";"KIKHAUGEN 6";"";"Kikhaugen 6";"";"Kikhaugen";"6";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10463667";"12644-1";"12644";"6707002";"289344";"25";"";"HPR";"348";"4";"4627.15.265.0.2"
"135857";"Kikhaugen 1B";"";"";"";"Kikhaugen";"1";"B";"5310";"";"";"Restavfall";"140";"10206185";"12644-1";"12644";"6707006";"289346";"25";"";"HPR";"348";"4";"askøy"
"138578";"KIKHAUGEN 3 B";"";"";"";"Kikhaugen";"3";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225150";"12644-1";"12644";"6707006";"289346";"25";"";"HPR";"348";"4";"askøy"
"135913";"KIKHAUGEN 1 C";"";"";"";"Kikhaugen";"1";"C";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10206891";"12644-1";"12644";"6707006";"289345";"25";"";"HPR";"348";"4";"askøy"
"136812";"Kikhaugen 15";"";"";"";"Kikhaugen";"1";"D";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10213903";"12644-1";"12644";"6707006";"289345";"25";"";"EHF";"348";"4";"askøy"
"138683";"KIKHAUGEN 3 A";"";"";"";"Kikhaugen";"3";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225659";"12644-1";"12644";"6707006";"289345";"25";"";"HPR";"348";"4";"askøy"
